gene,rf_gini,xgb_gain,xgb_cover,xgb_weight,xgb_mean,final_score
PZP,7.193296459314493e-05,0.0,0.0,0.0,0.0,3.5966482296572465e-05
DCTN1,7.191210272910568e-05,0.0,0.0,0.0,0.0,3.595605136455284e-05
SLAMF7,7.189009803389619e-05,0.0,0.0,0.0,0.0,3.5945049016948096e-05
RP5-935K16.1,7.187872157832551e-05,0.0,0.0,0.0,0.0,3.5939360789162756e-05
FANCA,7.185418481670238e-05,0.0,0.0,0.0,0.0,3.592709240835119e-05
CYB561D1,7.180902467291665e-05,0.0,0.0,0.0,0.0,3.590451233645833e-05
LYNX1,7.178542270828124e-05,0.0,0.0,0.0,0.0,3.589271135414062e-05
PIK3R3,7.17526176205775e-05,0.0,0.0,0.0,0.0,3.587630881028875e-05
SLC25A51,7.173644142695574e-05,0.0,0.0,0.0,0.0,3.586822071347787e-05
RAB12,7.17223450541052e-05,0.0,0.0,0.0,0.0,3.58611725270526e-05
PDE3B,7.170535918826265e-05,0.0,0.0,0.0,0.0,3.5852679594131324e-05
ZNF682,7.166098974469134e-05,0.0,0.0,0.0,0.0,3.583049487234567e-05
RP11-1100L3.8,7.165194620736837e-05,0.0,0.0,0.0,0.0,3.582597310368418e-05
S1PR3,7.165117689293966e-05,0.0,0.0,0.0,0.0,3.582558844646983e-05
AC113189.5,7.162155303540303e-05,0.0,0.0,0.0,0.0,3.5810776517701517e-05
ADCY4,7.156764980006716e-05,0.0,0.0,0.0,0.0,3.578382490003358e-05
TSEN2,7.15560049563209e-05,0.0,0.0,0.0,0.0,3.577800247816045e-05
FGFR1,7.154376354881063e-05,0.0,0.0,0.0,0.0,3.577188177440532e-05
ALS2,7.150755941401062e-05,0.0,0.0,0.0,0.0,3.575377970700531e-05
ERCC6,7.150474629895842e-05,0.0,0.0,0.0,0.0,3.575237314947921e-05
TANGO2,7.147250676189983e-05,0.0,0.0,0.0,0.0,3.5736253380949914e-05
LRRC8B,7.143481637217844e-05,0.0,0.0,0.0,0.0,3.571740818608922e-05
RP11-138P22.1,7.141950407953014e-05,0.0,0.0,0.0,0.0,3.570975203976507e-05
GPR114,7.138895737755541e-05,0.0,0.0,0.0,0.0,3.5694478688777704e-05
ENC1,7.136767779435204e-05,0.0,0.0,0.0,0.0,3.568383889717602e-05
ZNF865,7.13419773927598e-05,0.0,0.0,0.0,0.0,3.56709886963799e-05
NPDC1,7.13343445320667e-05,0.0,0.0,0.0,0.0,3.566717226603335e-05
RP11-164H13.1,7.133353743885541e-05,0.0,0.0,0.0,0.0,3.5666768719427706e-05
CDC42BPB,7.13054972366984e-05,0.0,0.0,0.0,0.0,3.56527486183492e-05
TGFBR3,7.121159184086228e-05,0.0,0.0,0.0,0.0,3.560579592043114e-05
HDHD1,7.117253755145108e-05,0.0,0.0,0.0,0.0,3.558626877572554e-05
GALNS,7.114912553291477e-05,0.0,0.0,0.0,0.0,3.5574562766457386e-05
FANCC,7.112076796924233e-05,0.0,0.0,0.0,0.0,3.5560383984621164e-05
KLHL28,7.109452667384503e-05,0.0,0.0,0.0,0.0,3.5547263336922516e-05
MTURN,7.105841053240653e-05,0.0,0.0,0.0,0.0,3.5529205266203264e-05
PLIN5,7.104728459358553e-05,0.0,0.0,0.0,0.0,3.5523642296792764e-05
TRIM11,7.10441664687728e-05,0.0,0.0,0.0,0.0,3.55220832343864e-05
PCNXL2,7.104007278891371e-05,0.0,0.0,0.0,0.0,3.552003639445686e-05
RP11-804H8.6,7.103761680778648e-05,0.0,0.0,0.0,0.0,3.551880840389324e-05
GTPBP10,7.102915672889955e-05,0.0,0.0,0.0,0.0,3.5514578364449776e-05
NICN1,7.101761143697661e-05,0.0,0.0,0.0,0.0,3.5508805718488306e-05
IGF1R,7.099436864868598e-05,0.0,0.0,0.0,0.0,3.549718432434299e-05
BACE2,7.096342705270074e-05,0.0,0.0,0.0,0.0,3.548171352635037e-05
FMN1,7.09559604855357e-05,0.0,0.0,0.0,0.0,3.547798024276785e-05
F5,7.095037643046921e-05,0.0,0.0,0.0,0.0,3.5475188215234605e-05
SUV39H1,7.094805816113761e-05,0.0,0.0,0.0,0.0,3.5474029080568804e-05
LIPT1,7.091913789752283e-05,0.0,0.0,0.0,0.0,3.5459568948761415e-05
FAM178A,7.089002456525176e-05,0.0,0.0,0.0,0.0,3.544501228262588e-05
CNN3,7.088159932388284e-05,0.0,0.0,0.0,0.0,3.544079966194142e-05
MAML1,7.085271068321705e-05,0.0,0.0,0.0,0.0,3.5426355341608524e-05
KCNH8,7.085080634760856e-05,0.0,0.0,0.0,0.0,3.542540317380428e-05
PLCD1,7.083499265588922e-05,0.0,0.0,0.0,0.0,3.541749632794461e-05
GRAMD4,7.083430639270687e-05,0.0,0.0,0.0,0.0,3.541715319635343e-05
RP11-162G10.5,7.081781412124361e-05,0.0,0.0,0.0,0.0,3.540890706062181e-05
ZKSCAN8,7.079206031572675e-05,0.0,0.0,0.0,0.0,3.5396030157863374e-05
SPINT1,7.079141305376973e-05,0.0,0.0,0.0,0.0,3.5395706526884865e-05
THEM6,7.078863207281354e-05,0.0,0.0,0.0,0.0,3.539431603640677e-05
TNFRSF17,7.077606892592286e-05,0.0,0.0,0.0,0.0,3.538803446296143e-05
ZRANB3,7.073199959927263e-05,0.0,0.0,0.0,0.0,3.5365999799636315e-05
ZNF614,7.070403306402486e-05,0.0,0.0,0.0,0.0,3.535201653201243e-05
NAT14,7.064305685011611e-05,0.0,0.0,0.0,0.0,3.5321528425058054e-05
RP11-350F4.2,7.062255385872275e-05,0.0,0.0,0.0,0.0,3.5311276929361375e-05
UPK3A,7.058916515840674e-05,0.0,0.0,0.0,0.0,3.529458257920337e-05
TUT1,7.058696614654141e-05,0.0,0.0,0.0,0.0,3.5293483073270705e-05
TBC1D8,7.053422544456063e-05,0.0,0.0,0.0,0.0,3.5267112722280315e-05
DPP4,7.050318987451165e-05,0.0,0.0,0.0,0.0,3.5251594937255824e-05
NACC2,7.049978540353129e-05,0.0,0.0,0.0,0.0,3.5249892701765646e-05
C10orf76,7.048952679453225e-05,0.0,0.0,0.0,0.0,3.524476339726613e-05
KIAA1429,7.046915995372971e-05,0.0,0.0,0.0,0.0,3.5234579976864855e-05
ZBTB45,7.046886424457219e-05,0.0,0.0,0.0,0.0,3.5234432122286096e-05
KLHL9,7.043419200436547e-05,0.0,0.0,0.0,0.0,3.521709600218274e-05
FCHSD1,7.041562939272248e-05,0.0,0.0,0.0,0.0,3.520781469636124e-05
GYS1,7.040798880793677e-05,0.0,0.0,0.0,0.0,3.5203994403968384e-05
PNMA5,7.037352883566108e-05,0.0,0.0,0.0,0.0,3.518676441783054e-05
CEP152,7.033630322993636e-05,0.0,0.0,0.0,0.0,3.516815161496818e-05
ZGLP1,7.033508129657374e-05,0.0,0.0,0.0,0.0,3.516754064828687e-05
NSMF,7.030615154912973e-05,0.0,0.0,0.0,0.0,3.5153075774564866e-05
EARS2,7.03042677501221e-05,0.0,0.0,0.0,0.0,3.515213387506105e-05
B9D1,7.026962842890478e-05,0.0,0.0,0.0,0.0,3.513481421445239e-05
RP13-270P17.3,7.026639431105325e-05,0.0,0.0,0.0,0.0,3.513319715552662e-05
KIAA0195,7.025185916746976e-05,0.0,0.0,0.0,0.0,3.512592958373488e-05
AP001372.2,7.02058378520597e-05,0.0,0.0,0.0,0.0,3.510291892602985e-05
TBC1D9,7.019658328147236e-05,0.0,0.0,0.0,0.0,3.509829164073618e-05
FAM76B,7.017650381272106e-05,0.0,0.0,0.0,0.0,3.508825190636053e-05
TEX261,7.017285956076507e-05,0.0,0.0,0.0,0.0,3.5086429780382536e-05
BRF2,7.013804963283496e-05,0.0,0.0,0.0,0.0,3.506902481641748e-05
AGO4,7.011755765050473e-05,0.0,0.0,0.0,0.0,3.5058778825252366e-05
OPRL1,7.009698751302854e-05,0.0,0.0,0.0,0.0,3.504849375651427e-05
HKR1,7.009365215338614e-05,0.0,0.0,0.0,0.0,3.504682607669307e-05
TRMT5,6.99884624029272e-05,0.0,0.0,0.0,0.0,3.49942312014636e-05
RP11-318C24.2,6.998274642514546e-05,0.0,0.0,0.0,0.0,3.499137321257273e-05
AC079807.2,6.99626248764316e-05,0.0,0.0,0.0,0.0,3.49813124382158e-05
LIMK2,6.992686517254307e-05,0.0,0.0,0.0,0.0,3.4963432586271536e-05
RP11-274B18.2,6.990902393800857e-05,0.0,0.0,0.0,0.0,3.4954511969004284e-05
HN1L,6.987422734902073e-05,0.0,0.0,0.0,0.0,3.4937113674510364e-05
HIST1H2AL,6.985216285925857e-05,0.0,0.0,0.0,0.0,3.4926081429629286e-05
SLC35C1,6.984601927209047e-05,0.0,0.0,0.0,0.0,3.4923009636045235e-05
AFAP1,6.983211632090978e-05,0.0,0.0,0.0,0.0,3.491605816045489e-05
ELL2,6.98261046029116e-05,0.0,0.0,0.0,0.0,3.49130523014558e-05
ZNF287,6.979084010913038e-05,0.0,0.0,0.0,0.0,3.489542005456519e-05
UBQLN4,6.979005602025715e-05,0.0,0.0,0.0,0.0,3.4895028010128576e-05
EYA3,6.978491945181623e-05,0.0,0.0,0.0,0.0,3.4892459725908116e-05
TCF20,6.97767158856869e-05,0.0,0.0,0.0,0.0,3.488835794284345e-05
VPS37B,6.977633301551115e-05,0.0,0.0,0.0,0.0,3.488816650775558e-05
FBXL4,6.975840767585621e-05,0.0,0.0,0.0,0.0,3.487920383792811e-05
SAMD8,6.975404463944153e-05,0.0,0.0,0.0,0.0,3.487702231972076e-05
GS1-124K5.11,6.971909734980575e-05,0.0,0.0,0.0,0.0,3.4859548674902874e-05
MARCH2,6.96821332532155e-05,0.0,0.0,0.0,0.0,3.484106662660775e-05
ARMCX3,6.964487582513881e-05,0.0,0.0,0.0,0.0,3.4822437912569406e-05
MCM6,6.964224651408894e-05,0.0,0.0,0.0,0.0,3.482112325704447e-05
ERI1,6.96328680342702e-05,0.0,0.0,0.0,0.0,3.48164340171351e-05
GPR89A,6.952940083404403e-05,0.0,0.0,0.0,0.0,3.476470041702202e-05
NARFL,6.952087349510743e-05,0.0,0.0,0.0,0.0,3.476043674755372e-05
PLK2,6.94925206997737e-05,0.0,0.0,0.0,0.0,3.474626034988685e-05
ZNF726,6.946707421832901e-05,0.0,0.0,0.0,0.0,3.4733537109164505e-05
F2R,6.945671055762817e-05,0.0,0.0,0.0,0.0,3.472835527881408e-05
RP3-508I15.21,6.941920221635996e-05,0.0,0.0,0.0,0.0,3.470960110817998e-05
RP11-383J24.6,6.939596432815061e-05,0.0,0.0,0.0,0.0,3.4697982164075306e-05
RAB11FIP2,6.939482980632324e-05,0.0,0.0,0.0,0.0,3.469741490316162e-05
FCER1A,6.937420080405648e-05,0.0,0.0,0.0,0.0,3.468710040202824e-05
SLC25A44,6.932478898012166e-05,0.0,0.0,0.0,0.0,3.466239449006083e-05
PI4K2A,6.931969412175113e-05,0.0,0.0,0.0,0.0,3.4659847060875565e-05
TRIM56,6.931198964806304e-05,0.0,0.0,0.0,0.0,3.465599482403152e-05
PJA1,6.931172037344902e-05,0.0,0.0,0.0,0.0,3.465586018672451e-05
FAM111B,6.924512184459013e-05,0.0,0.0,0.0,0.0,3.4622560922295064e-05
ABCB4,6.923578275614534e-05,0.0,0.0,0.0,0.0,3.461789137807267e-05
PBX4,6.922309906429408e-05,0.0,0.0,0.0,0.0,3.461154953214704e-05
ADORA2B,6.920648729244296e-05,0.0,0.0,0.0,0.0,3.460324364622148e-05
C16orf70,6.918287538957866e-05,0.0,0.0,0.0,0.0,3.459143769478933e-05
XPO5,6.914748772953401e-05,0.0,0.0,0.0,0.0,3.457374386476701e-05
HOMER1,6.913349804780695e-05,0.0,0.0,0.0,0.0,3.4566749023903476e-05
EPDR1,6.91239160616529e-05,0.0,0.0,0.0,0.0,3.456195803082645e-05
C12orf73,6.910540673651729e-05,0.0,0.0,0.0,0.0,3.4552703368258646e-05
SPTSSB,6.909579078766841e-05,0.0,0.0,0.0,0.0,3.4547895393834204e-05
NCAPD3,6.9061696801829e-05,0.0,0.0,0.0,0.0,3.45308484009145e-05
SLC26A11,6.903594817401897e-05,0.0,0.0,0.0,0.0,3.451797408700949e-05
KCTD2,6.902978987807922e-05,0.0,0.0,0.0,0.0,3.451489493903961e-05
CCNT1,6.899566912576971e-05,0.0,0.0,0.0,0.0,3.4497834562884856e-05
RP11-379H18.1,6.897256353802767e-05,0.0,0.0,0.0,0.0,3.448628176901384e-05
CTD-2047H16.4,6.895996088176162e-05,0.0,0.0,0.0,0.0,3.447998044088081e-05
RRP12,6.894559192813467e-05,0.0,0.0,0.0,0.0,3.447279596406733e-05
FAR2,6.891986291315323e-05,0.0,0.0,0.0,0.0,3.4459931456576613e-05
KLHL7,6.891249201932283e-05,0.0,0.0,0.0,0.0,3.445624600966142e-05
RP11-466F5.8,6.891249201932216e-05,0.0,0.0,0.0,0.0,3.445624600966108e-05
UVRAG,6.890203164649116e-05,0.0,0.0,0.0,0.0,3.445101582324558e-05
ZBTB6,6.889338811911919e-05,0.0,0.0,0.0,0.0,3.4446694059559596e-05
TRAF3IP2-AS1,6.885399245054552e-05,0.0,0.0,0.0,0.0,3.442699622527276e-05
CTD-2020K17.4,6.885399245054373e-05,0.0,0.0,0.0,0.0,3.4426996225271865e-05
CHCHD6,6.884896531405685e-05,0.0,0.0,0.0,0.0,3.442448265702843e-05
FAF2,6.884620001138134e-05,0.0,0.0,0.0,0.0,3.442310000569067e-05
MGAT5,6.88433668344274e-05,0.0,0.0,0.0,0.0,3.44216834172137e-05
EBF1,6.88296953832192e-05,0.0,0.0,0.0,0.0,3.44148476916096e-05
TTF2,6.881324299459098e-05,0.0,0.0,0.0,0.0,3.440662149729549e-05
COQ3,6.88131878417788e-05,0.0,0.0,0.0,0.0,3.44065939208894e-05
AC104820.2,6.881226781568244e-05,0.0,0.0,0.0,0.0,3.440613390784122e-05
ZNF558,6.877388419456448e-05,0.0,0.0,0.0,0.0,3.438694209728224e-05
KB-1732A1.1,6.875671356886883e-05,0.0,0.0,0.0,0.0,3.4378356784434416e-05
C10orf35,6.873320301667726e-05,0.0,0.0,0.0,0.0,3.436660150833863e-05
MAP3K6,6.870623710211835e-05,0.0,0.0,0.0,0.0,3.4353118551059175e-05
PUS3,6.869896860903815e-05,0.0,0.0,0.0,0.0,3.4349484304519075e-05
ZNF587B,6.868481852565513e-05,0.0,0.0,0.0,0.0,3.4342409262827564e-05
CHST2,6.86364688367998e-05,0.0,0.0,0.0,0.0,3.43182344183999e-05
AK9,6.862683661703355e-05,0.0,0.0,0.0,0.0,3.4313418308516774e-05
ZFP64,6.860808533464995e-05,0.0,0.0,0.0,0.0,3.430404266732498e-05
FBXW7,6.857125866511978e-05,0.0,0.0,0.0,0.0,3.428562933255989e-05
MAP10,6.856222705188538e-05,0.0,0.0,0.0,0.0,3.428111352594269e-05
SKA2,6.855360980519314e-05,0.0,0.0,0.0,0.0,3.427680490259657e-05
UBXN2A,6.854497294133663e-05,0.0,0.0,0.0,0.0,3.4272486470668314e-05
GPR137,6.850408920691295e-05,0.0,0.0,0.0,0.0,3.425204460345648e-05
MRAS,6.850308266467878e-05,0.0,0.0,0.0,0.0,3.425154133233939e-05
ZNF543,6.84935003434758e-05,0.0,0.0,0.0,0.0,3.42467501717379e-05
CSNK2A2,6.844287775288751e-05,0.0,0.0,0.0,0.0,3.4221438876443755e-05
BCO2,6.844226074490117e-05,0.0,0.0,0.0,0.0,3.4221130372450584e-05
AC007386.2,6.844207818314211e-05,0.0,0.0,0.0,0.0,3.4221039091571055e-05
HAUS5,6.842801161986176e-05,0.0,0.0,0.0,0.0,3.421400580993088e-05
C8orf58,6.842251406931784e-05,0.0,0.0,0.0,0.0,3.421125703465892e-05
RP11-496I9.1,6.841839148607475e-05,0.0,0.0,0.0,0.0,3.420919574303738e-05
C6orf203,6.841651959196421e-05,0.0,0.0,0.0,0.0,3.4208259795982106e-05
RP11-33O4.1,6.839919494456306e-05,0.0,0.0,0.0,0.0,3.419959747228153e-05
USP37,6.838179278115842e-05,0.0,0.0,0.0,0.0,3.419089639057921e-05
HYAL2,6.83747648530827e-05,0.0,0.0,0.0,0.0,3.418738242654135e-05
KCNN4,6.833832877370189e-05,0.0,0.0,0.0,0.0,3.4169164386850944e-05
MIR181A1HG,6.833193185066717e-05,0.0,0.0,0.0,0.0,3.416596592533358e-05
ACAD10,6.82988841491067e-05,0.0,0.0,0.0,0.0,3.414944207455335e-05
TCTN2,6.82744133895139e-05,0.0,0.0,0.0,0.0,3.413720669475695e-05
PERP,6.827441338951362e-05,0.0,0.0,0.0,0.0,3.413720669475681e-05
PCYT2,6.827018808797682e-05,0.0,0.0,0.0,0.0,3.413509404398841e-05
EPS8,6.823676660718312e-05,0.0,0.0,0.0,0.0,3.411838330359156e-05
KIAA0947,6.823612151436487e-05,0.0,0.0,0.0,0.0,3.4118060757182435e-05
RPTOR,6.822742480493795e-05,0.0,0.0,0.0,0.0,3.411371240246898e-05
RP11-514O12.4,6.821699167934563e-05,0.0,0.0,0.0,0.0,3.4108495839672814e-05
ZNF485,6.821656614992184e-05,0.0,0.0,0.0,0.0,3.410828307496092e-05
AKAP5,6.81842226188526e-05,0.0,0.0,0.0,0.0,3.40921113094263e-05
SPAG4,6.81683551071621e-05,0.0,0.0,0.0,0.0,3.408417755358105e-05
NUMBL,6.812924263557453e-05,0.0,0.0,0.0,0.0,3.406462131778726e-05
HEXIM2,6.808381743455687e-05,0.0,0.0,0.0,0.0,3.4041908717278435e-05
IFNL1,6.807676201328207e-05,0.0,0.0,0.0,0.0,3.4038381006641034e-05
GET4,6.805244099149915e-05,0.0,0.0,0.0,0.0,3.402622049574958e-05
SECTM1,6.803525804894722e-05,0.0,0.0,0.0,0.0,3.401762902447361e-05
PHC1,6.802753017765685e-05,0.0,0.0,0.0,0.0,3.401376508882843e-05
MCM8,6.797718267011203e-05,0.0,0.0,0.0,0.0,3.3988591335056016e-05
LSM11,6.797402313575706e-05,0.0,0.0,0.0,0.0,3.398701156787853e-05
RP13-1032I1.7,6.796075089257076e-05,0.0,0.0,0.0,0.0,3.398037544628538e-05
RBL1-1,6.794758517797965e-05,0.0,0.0,0.0,0.0,3.397379258898982e-05
RP6-91H8.3,6.793389513424456e-05,0.0,0.0,0.0,0.0,3.396694756712228e-05
TMEM181,6.790737900009662e-05,0.0,0.0,0.0,0.0,3.395368950004831e-05
SAP30,6.790634444172957e-05,0.0,0.0,0.0,0.0,3.3953172220864785e-05
ERLIN1,6.789117051184602e-05,0.0,0.0,0.0,0.0,3.394558525592301e-05
SH3BGRL2,6.787964350077299e-05,0.0,0.0,0.0,0.0,3.3939821750386495e-05
PAXBP1-AS1,6.785403820333807e-05,0.0,0.0,0.0,0.0,3.3927019101669034e-05
ZNF239,6.782312052976883e-05,0.0,0.0,0.0,0.0,3.3911560264884414e-05
LILRA2,6.781772835021638e-05,0.0,0.0,0.0,0.0,3.390886417510819e-05
CENPC,6.781772835010629e-05,0.0,0.0,0.0,0.0,3.3908864175053146e-05
PLD4,6.777420187273076e-05,0.0,0.0,0.0,0.0,3.388710093636538e-05
CCSER1,6.776915991253214e-05,0.0,0.0,0.0,0.0,3.388457995626607e-05
DAB2,6.776888020557139e-05,0.0,0.0,0.0,0.0,3.388444010278569e-05
CTC-246B18.10,6.775806756205866e-05,0.0,0.0,0.0,0.0,3.387903378102933e-05
GPATCH3,6.771399752996128e-05,0.0,0.0,0.0,0.0,3.385699876498064e-05
CCNYL1,6.769489891893456e-05,0.0,0.0,0.0,0.0,3.384744945946728e-05
PROK2,6.76923102621805e-05,0.0,0.0,0.0,0.0,3.384615513109025e-05
QPRT,6.76919536313687e-05,0.0,0.0,0.0,0.0,3.384597681568435e-05
RHOBTB2,6.767626458635201e-05,0.0,0.0,0.0,0.0,3.3838132293176004e-05
RP11-973H7.4,6.766685464967553e-05,0.0,0.0,0.0,0.0,3.3833427324837766e-05
GNGT2,6.756721682652467e-05,0.0,0.0,0.0,0.0,3.3783608413262335e-05
DST,6.747001033390596e-05,0.0,0.0,0.0,0.0,3.373500516695298e-05
CLEC4D,6.738110330778226e-05,0.0,0.0,0.0,0.0,3.369055165389113e-05
SPTY2D1,6.736711221494443e-05,0.0,0.0,0.0,0.0,3.3683556107472215e-05
DENND5A,6.729259107307278e-05,0.0,0.0,0.0,0.0,3.364629553653639e-05
DMWD,6.728688100936914e-05,0.0,0.0,0.0,0.0,3.364344050468457e-05
DUS2,6.724300183867788e-05,0.0,0.0,0.0,0.0,3.362150091933894e-05
AC078883.3,6.720120595312807e-05,0.0,0.0,0.0,0.0,3.3600602976564035e-05
RASA1,6.713515023399441e-05,0.0,0.0,0.0,0.0,3.3567575116997204e-05
SLC25A10-1,6.70805791289195e-05,0.0,0.0,0.0,0.0,3.354028956445975e-05
KBTBD7,6.70647320750359e-05,0.0,0.0,0.0,0.0,3.353236603751795e-05
AC009065.1,6.703306041882108e-05,0.0,0.0,0.0,0.0,3.351653020941054e-05
ZNF776,6.703210793638702e-05,0.0,0.0,0.0,0.0,3.351605396819351e-05
SSFA2,6.701176491198099e-05,0.0,0.0,0.0,0.0,3.3505882455990495e-05
APOL2,6.69905180725736e-05,0.0,0.0,0.0,0.0,3.34952590362868e-05
GLYCTK,6.697267934050145e-05,0.0,0.0,0.0,0.0,3.3486339670250725e-05
STOML1,6.694540543857613e-05,0.0,0.0,0.0,0.0,3.347270271928807e-05
ALDH7A1,6.689696995226902e-05,0.0,0.0,0.0,0.0,3.344848497613451e-05
JMY,6.687266867967487e-05,0.0,0.0,0.0,0.0,3.3436334339837435e-05
RP11-76E17.3,6.686727378956586e-05,0.0,0.0,0.0,0.0,3.343363689478293e-05
ZNHIT6,6.67984378066615e-05,0.0,0.0,0.0,0.0,3.339921890333075e-05
CCDC30,6.678468761362056e-05,0.0,0.0,0.0,0.0,3.339234380681028e-05
ZNF100,6.67650542976479e-05,0.0,0.0,0.0,0.0,3.338252714882395e-05
GSTM2,6.676288458629937e-05,0.0,0.0,0.0,0.0,3.338144229314969e-05
NFIA,6.672401669099632e-05,0.0,0.0,0.0,0.0,3.336200834549816e-05
RP11-213H15.1,6.66730626151356e-05,0.0,0.0,0.0,0.0,3.33365313075678e-05
SNX29,6.667097484127354e-05,0.0,0.0,0.0,0.0,3.333548742063677e-05
PEX19,6.662644005988157e-05,0.0,0.0,0.0,0.0,3.3313220029940785e-05
SPPL3,6.66264400598797e-05,0.0,0.0,0.0,0.0,3.331322002993985e-05
CTD-2341M24.1,6.661621749955754e-05,0.0,0.0,0.0,0.0,3.330810874977877e-05
TADA2B,6.657794294001965e-05,0.0,0.0,0.0,0.0,3.328897147000983e-05
SNX8,6.653814856992864e-05,0.0,0.0,0.0,0.0,3.326907428496432e-05
UBBP4,6.653637598563332e-05,0.0,0.0,0.0,0.0,3.326818799281666e-05
MIR4458HG,6.652721949728562e-05,0.0,0.0,0.0,0.0,3.326360974864281e-05
LY75,6.651600300210379e-05,0.0,0.0,0.0,0.0,3.325800150105189e-05
RP4-773N10.4,6.651091567342802e-05,0.0,0.0,0.0,0.0,3.325545783671401e-05
CTD-2267D19.2,6.650016097127265e-05,0.0,0.0,0.0,0.0,3.3250080485636326e-05
DNLZ,6.647044492898506e-05,0.0,0.0,0.0,0.0,3.323522246449253e-05
TICAM1,6.642192055270842e-05,0.0,0.0,0.0,0.0,3.321096027635421e-05
MYOM2,6.636684209609856e-05,0.0,0.0,0.0,0.0,3.318342104804928e-05
PRC1,6.636122160502541e-05,0.0,0.0,0.0,0.0,3.3180610802512705e-05
ZNF131,6.635307845774049e-05,0.0,0.0,0.0,0.0,3.3176539228870244e-05
ZNF354B,6.632052584361597e-05,0.0,0.0,0.0,0.0,3.3160262921807983e-05
HAUS2,6.630245485564816e-05,0.0,0.0,0.0,0.0,3.315122742782408e-05
VPS54,6.626634240747024e-05,0.0,0.0,0.0,0.0,3.313317120373512e-05
TMEM91,6.625551634270829e-05,0.0,0.0,0.0,0.0,3.3127758171354145e-05
C9orf66,6.62363928063723e-05,0.0,0.0,0.0,0.0,3.311819640318615e-05
BORA,6.620235531938649e-05,0.0,0.0,0.0,0.0,3.3101177659693245e-05
KATNA1,6.61890909008166e-05,0.0,0.0,0.0,0.0,3.30945454504083e-05
RP11-326I11.3,6.61222851413666e-05,0.0,0.0,0.0,0.0,3.30611425706833e-05
APBB3,6.60773956063071e-05,0.0,0.0,0.0,0.0,3.303869780315355e-05
RP11-111M22.2,6.601987531332641e-05,0.0,0.0,0.0,0.0,3.3009937656663206e-05
SLFN11,6.596096755766586e-05,0.0,0.0,0.0,0.0,3.298048377883293e-05
TMEM87B,6.593818841769825e-05,0.0,0.0,0.0,0.0,3.2969094208849125e-05
TRMT44,6.593241279534472e-05,0.0,0.0,0.0,0.0,3.296620639767236e-05
MED25,6.592677315664547e-05,0.0,0.0,0.0,0.0,3.2963386578322734e-05
SMYD5,6.592403532499132e-05,0.0,0.0,0.0,0.0,3.296201766249566e-05
REV3L,6.591629671413591e-05,0.0,0.0,0.0,0.0,3.2958148357067955e-05
KIAA1671,6.590438566976798e-05,0.0,0.0,0.0,0.0,3.295219283488399e-05
CEP192,6.590406953627584e-05,0.0,0.0,0.0,0.0,3.295203476813792e-05
CTA-384D8.35,6.590023001847664e-05,0.0,0.0,0.0,0.0,3.295011500923832e-05
ZNF12,6.58538590853119e-05,0.0,0.0,0.0,0.0,3.292692954265595e-05
CES2,6.584885839197917e-05,0.0,0.0,0.0,0.0,3.2924429195989586e-05
MAD2L2,6.584791881297874e-05,0.0,0.0,0.0,0.0,3.292395940648937e-05
LTC4S,6.58413012730682e-05,0.0,0.0,0.0,0.0,3.29206506365341e-05
GAMT,6.581761870287119e-05,0.0,0.0,0.0,0.0,3.290880935143559e-05
C10orf11,6.577777106934115e-05,0.0,0.0,0.0,0.0,3.2888885534670576e-05
C10orf88,6.57460866882612e-05,0.0,0.0,0.0,0.0,3.28730433441306e-05
RP1-20N2.6,6.572933801194742e-05,0.0,0.0,0.0,0.0,3.286466900597371e-05
RPA1,6.567020762536105e-05,0.0,0.0,0.0,0.0,3.2835103812680525e-05
SIRT6,6.565333276447697e-05,0.0,0.0,0.0,0.0,3.282666638223849e-05
SLC2A1-AS1,6.564068230920546e-05,0.0,0.0,0.0,0.0,3.282034115460273e-05
MDS2,6.562860573163528e-05,0.0,0.0,0.0,0.0,3.281430286581764e-05
MTHFD1,6.56262764581961e-05,0.0,0.0,0.0,0.0,3.281313822909805e-05
LONRF3,6.5612833372484e-05,0.0,0.0,0.0,0.0,3.2806416686242e-05
BLMH,6.559717477915956e-05,0.0,0.0,0.0,0.0,3.279858738957978e-05
CEACAM21,6.559403280210003e-05,0.0,0.0,0.0,0.0,3.279701640105002e-05
AGL,6.5588978315856e-05,0.0,0.0,0.0,0.0,3.2794489157928e-05
PTPN11,6.554343685393308e-05,0.0,0.0,0.0,0.0,3.277171842696654e-05
FAM105B,6.554343685393275e-05,0.0,0.0,0.0,0.0,3.277171842696638e-05
MTL5,6.552438793931708e-05,0.0,0.0,0.0,0.0,3.276219396965854e-05
NXPE3,6.548004140749536e-05,0.0,0.0,0.0,0.0,3.274002070374768e-05
ZNF205-AS1,6.547175241368241e-05,0.0,0.0,0.0,0.0,3.2735876206841204e-05
APOO,6.535976358418661e-05,0.0,0.0,0.0,0.0,3.2679881792093306e-05
PTPRK,6.534805277694328e-05,0.0,0.0,0.0,0.0,3.267402638847164e-05
RPRD1B,6.533241440584149e-05,0.0,0.0,0.0,0.0,3.2666207202920744e-05
CEP72,6.532845966279273e-05,0.0,0.0,0.0,0.0,3.2664229831396364e-05
HIPK2,6.530667392456802e-05,0.0,0.0,0.0,0.0,3.265333696228401e-05
